Date,Open,High,Low,Close,Adj Close,Volume,ratio
2019-01-02,22.049999,23.450001,22.049999,22.9,22.9,22798,1.0
2019-01-03,22.950001,23.5,22.799999,23.0,23.0,30707,1.0
2019-01-04,23.0,23.450001,22.799999,23.0,23.0,54572,1.0
2019-01-07,23.049999,24.049999,22.25,23.299999,23.299999,78870,1.0
2019-01-08,23.4,24.0,23.4,23.700001,23.700001,58732,1.0
2019-01-09,23.75,24.0,23.15,23.450001,23.450001,28189,1.0
2019-01-10,23.6,23.950001,22.950001,23.0,23.0,24576,1.0
2019-01-11,22.9,23.5,22.9,23.1,23.1,23086,1.0
2019-01-14,23.200001,23.200001,22.4,22.5,22.5,48463,1.0
2019-01-15,22.85,22.85,22.299999,22.5,22.5,35215,1.0
2019-01-16,22.700001,22.75,22.049999,22.200001,22.200001,41945,1.0
2019-01-17,22.200001,22.25,21.049999,21.25,21.25,111613,1.0
2019-01-18,21.4,22.0,21.049999,21.4,21.4,80729,1.0
2019-01-21,21.450001,24.0,21.450001,23.0,23.0,100983,1.0
2019-01-22,23.0,23.6,22.35,22.799999,22.799999,58374,1.0
2019-01-23,23.0,23.0,22.4,23.0,23.0,46737,1.0
2019-01-24,23.0,23.0,22.4,22.5,22.5,17367,1.0
2019-01-25,22.5,22.85,21.049999,21.4,21.4,120414,1.0
2019-01-28,22.450001,22.5,21.549999,22.35,22.35,43224,1.0
2019-01-29,22.799999,23.5,22.35,23.15,23.15,232811,1.0
2019-01-30,23.9,23.9,23.15,23.15,23.15,53470,1.0
2019-01-31,23.15,24.25,22.35,24.25,24.25,99668,1.0
2019-02-01,24.25,25.0,23.15,23.5,23.5,135077,1.0
2019-02-04,23.4,24.0,23.1,23.549999,23.549999,33660,1.0
2019-02-05,23.4,24.5,23.15,23.700001,23.700001,35206,1.0
2019-02-06,24.75,24.75,23.299999,23.35,23.35,31269,1.0
2019-02-07,24.15,24.75,23.6,23.6,23.6,17168,1.0
2019-02-08,24.65,24.65,23.049999,23.6,23.6,56693,1.0
2019-02-11,23.799999,23.950001,23.200001,23.799999,23.799999,29092,1.0
2019-02-12,23.799999,24.75,23.5,24.5,24.5,40736,1.0
2019-02-13,24.549999,26.85,24.200001,24.799999,24.799999,77840,1.0
2019-02-14,25.0,25.0,22.75,23.450001,23.450001,88284,1.0
2019-02-15,23.299999,23.65,22.5,23.5,23.5,80321,1.0
2019-02-18,23.549999,24.4,22.65,24.049999,24.049999,45099,1.0
2019-02-19,23.6,24.25,23.6,24.25,24.25,23668,1.0
2019-02-20,23.700001,23.9,22.5,22.799999,22.799999,96711,1.0
2019-02-21,23.1,23.1,21.5,22.15,22.15,94599,1.0
2019-02-22,22.049999,22.049999,21.25,21.799999,21.799999,74264,1.0
2019-02-25,21.799999,22.25,21.299999,21.299999,21.299999,23204,1.0
2019-02-26,21.25,21.700001,21.25,21.549999,21.549999,28559,1.0
2019-02-27,21.700001,21.700001,21.200001,21.25,21.25,26371,1.0
2019-02-28,21.1,21.75,21.1,21.35,21.35,24040,1.0
2019-03-01,21.200001,21.6,21.049999,21.5,21.5,30470,1.0
2019-03-04,21.5,21.9,21.25,21.75,21.75,30162,1.0
2019-03-05,21.6,22.15,21.200001,22.1,22.1,476439,1.0
2019-03-06,22.0,22.15,21.0,21.25,21.25,59305,1.0
2019-03-07,21.25,22.0,20.5,21.049999,21.049999,113075,1.0
2019-03-08,21.75,21.75,20.75,20.799999,20.799999,28279,1.0
2019-03-11,20.950001,21.25,20.299999,20.85,20.85,53372,1.0
2019-03-12,21.0,21.25,20.9,20.9,20.9,26626,1.0
2019-03-13,21.450001,21.450001,21.0,21.15,21.15,9815,1.0
2019-03-14,21.15,21.5,21.15,21.4,21.4,35360,1.0
2019-03-15,21.4,21.6,21.299999,21.6,21.6,22334,1.0
2019-03-18,21.5,24.200001,21.15,23.450001,23.450001,551545,1.0
2019-03-19,24.1,24.1,22.9,23.4,23.4,93427,1.0
2019-03-20,23.549999,24.35,23.5,23.950001,23.950001,86615,1.0
2019-03-21,24.9,25.200001,24.5,25.0,25.0,185132,1.0
2019-03-22,25.4,25.5,23.799999,23.799999,23.799999,92396,1.0
2019-03-25,23.799999,23.799999,22.549999,23.049999,23.049999,29090,1.0
2019-03-26,23.049999,23.75,22.0,23.0,23.0,20947,1.0
2019-03-27,23.049999,24.9,22.9,23.700001,23.700001,102516,1.0
2019-03-28,23.700001,24.25,23.35,23.700001,23.700001,25987,1.0
2019-03-29,24.15,25.0,24.0,24.6,24.6,97374,1.0
2019-04-01,25.450001,25.450001,24.6,25.0,25.0,51194,1.0
2019-04-02,25.200001,27.4,25.0,26.0,26.0,410509,1.0
2019-04-03,26.549999,26.85,25.75,26.4,26.4,114147,1.0
2019-04-04,26.4,26.85,24.700001,25.75,25.75,90964,1.0
2019-04-05,25.75,26.1,25.4,26.0,26.0,27064,1.0
2019-04-08,26.5,26.85,25.549999,26.0,26.0,59980,1.0
2019-04-09,26.0,26.0,25.4,25.4,25.4,266562,1.0
2019-04-10,25.75,26.0,24.549999,25.4,25.4,72096,1.0
2019-04-11,25.65,26.4,25.049999,25.35,25.35,52890,1.0
2019-04-12,25.950001,25.950001,25.1,25.4,25.4,40560,1.0
2019-04-15,26.0,26.15,25.0,25.5,25.5,43661,1.0
2019-04-16,25.700001,25.700001,25.0,25.299999,25.299999,30602,1.0
2019-04-17,25.4,25.85,25.35,25.5,25.5,78990,1.0
2019-04-18,25.5,26.0,25.049999,25.450001,25.450001,30167,1.0
2019-04-23,25.450001,25.5,25.1,25.5,25.5,54698,1.0
2019-04-24,25.15,25.5,25.049999,25.5,25.5,24621,1.0
2019-04-25,25.5,25.5,25.049999,25.1,25.1,36151,1.0
2019-04-26,25.35,25.35,24.35,24.75,24.75,27996,1.0
2019-04-29,24.75,24.85,24.4,24.6,24.6,19949,1.0
2019-04-30,24.6,24.6,23.35,24.200001,24.200001,39360,1.0
2019-05-02,24.0,24.0,23.0,23.6,23.6,66877,1.0
2019-05-03,23.75,23.75,22.5,23.200001,23.200001,24651,1.0
2019-05-06,23.200001,23.35,22.799999,23.200001,23.200001,30808,1.0
2019-05-07,23.299999,23.5,22.35,23.5,23.5,33269,1.0
2019-05-08,23.0,25.450001,22.9,23.9,23.9,66157,1.0
2019-05-09,23.9,24.700001,23.9,24.200001,24.200001,17822,1.0
2019-05-10,24.200001,25.4,24.200001,24.200001,24.200001,28023,1.0
2019-05-13,24.200001,24.65,23.299999,23.9,23.9,58930,1.0
2019-05-14,22.799999,24.85,22.799999,24.35,24.35,13702,1.0
2019-05-15,24.65,24.700001,23.4,24.6,24.6,23941,1.0
2019-05-16,24.9,25.799999,24.35,24.85,24.85,56566,1.0
2019-05-17,25.700001,25.700001,24.200001,24.9,24.9,41373,1.0
2019-05-20,24.9,25.450001,24.5,25.0,25.0,14341,1.0
2019-05-21,24.5,24.9,24.0,24.9,24.9,21760,1.0
2019-05-22,25.0,26.0,25.0,25.5,25.5,187928,1.0
2019-05-23,25.5,25.950001,24.450001,25.0,25.0,74578,1.0
2019-05-24,25.15,25.700001,24.9,25.6,25.6,20171,1.0
2019-05-27,25.75,25.9,25.15,25.6,25.6,38454,1.0
2019-05-28,25.9,26.85,25.700001,26.35,26.35,93371,1.0
2019-05-29,26.450001,26.450001,25.9,25.950001,25.950001,14449,1.0
2019-05-31,25.799999,26.35,24.65,24.65,24.65,60004,1.0
2019-06-03,24.65,25.299999,24.0,24.5,24.5,59637,1.0
2019-06-04,24.5,25.25,24.0,25.25,25.25,207756,1.0
2019-06-05,25.25,25.700001,24.799999,25.6,25.6,17063,1.0
2019-06-07,25.4,26.0,25.0,26.0,26.0,66122,1.0
2019-06-11,26.200001,26.299999,25.35,25.85,25.85,62982,1.0
2019-06-12,25.950001,26.25,25.200001,26.200001,26.200001,77966,1.0
2019-06-13,26.0,26.35,25.549999,26.299999,26.299999,55400,1.0
2019-06-14,25.950001,26.25,25.5,26.15,26.15,17419,1.0
2019-06-18,25.450001,26.25,24.700001,26.200001,26.200001,54426,1.0
2019-06-19,26.0,26.0,25.25,25.6,25.6,45838,1.0
2019-06-20,25.6,25.6,25.049999,25.5,25.5,40728,1.0
2019-06-24,25.1,25.450001,24.9,25.4,25.4,30662,1.0
2019-06-25,25.549999,25.549999,24.5,24.5,24.5,24850,1.0
2019-06-26,24.5,25.0,24.5,24.85,24.85,21165,1.0
2019-06-27,25.0,25.1,24.299999,24.65,24.65,26293,1.0
