Date,Open,High,Low,Close,Adj Close,Volume,ratio
2019-01-02,158.7925769957245,158.7925769957245,153.49293960999398,155.45576499999999,155.45576499999999,37794,0.9814126950030061
2019-01-03,155.45575495996246,157.02602105902855,153.10037053255283,153.689224,153.689224,35929,0.9814126316189284
2019-01-04,160.95166978038117,160.95166978038117,155.25947363659324,159.577698,159.577698,24795,0.9814126206120803
2019-01-07,162.12935931213127,165.66245057665367,162.12935931213127,165.466171,165.466171,54948,0.9814126044574399
2019-01-08,166.84014570514262,166.84014570514262,163.30705437820504,164.288467,164.288467,22197,0.9814126217949566
2019-01-09,164.28847255362933,169.39183013642915,164.28847255362933,167.821564,167.821564,44707,0.9814126549707602
2019-01-10,167.8215678175578,169.78439317214912,166.84015514026214,168.214127,168.214127,101654,0.9814126772956596
2019-01-11,168.99926152118206,168.99926152118206,163.50335931437039,164.484772,164.484772,87471,0.9814126856296174
2019-01-14,164.87732409924698,166.44759021723948,160.9516735254554,161.540527,161.540527,30215,0.9814126434478987
2019-01-15,161.9330861689033,166.64386980169112,161.34423269435868,161.540527,161.540527,46201,0.9814126434478987
2019-01-16,161.5405234359256,166.84014570514262,160.75539039425175,164.288467,164.288467,31835,0.9814126217949566
2019-01-17,162.91450160696976,166.25129876345582,161.73680935886821,165.66246,165.66246,70875,0.9814126602829504
2019-01-18,164.48477043645295,170.5695260852785,164.48477043645295,169.784393,169.784393,163437,0.981412676300578
2019-01-21,169.784390600949,173.90632083893055,169.784390600949,172.532349,172.532349,105977,0.9814126624332311
2019-01-22,172.92490158076214,174.10259378652424,172.728622,172.728622,172.728622,90048,0.981412625
2019-01-23,172.13976853652426,173.12118116152425,171.94348895576212,172.728622,172.728622,27054,0.981412625
2019-01-24,170.96208759369298,172.5323537856174,170.76580800000002,170.76580800000002,170.76580800000002,42716,0.9814126896551726
2019-01-25,170.76580800000002,173.51376647527258,169.39183612295892,170.76580800000002,170.76580800000002,78922,0.9814126896551726
2019-01-28,170.76580800000002,172.72863337931037,168.80298262068968,170.76580800000002,170.76580800000002,61326,0.9814126896551726
2019-01-29,170.96208012136577,173.7100384765319,169.78438788949165,173.121185,173.121185,36323,0.9814126467600673
2019-01-30,172.72862669662922,175.28030547948717,171.5509344588447,174.691452,174.691452,86972,0.9814126516853933
2019-01-31,174.69144642017028,177.83196386101412,174.69144642017028,174.88772600000001,174.88772600000001,131438,0.9814126203380352
2019-02-01,175.084015,176.06542767314167,173.51376355568738,175.084015,175.084015,44075,0.9814126731416818
2019-02-04,175.08401029352012,176.45799683169804,170.3732413660236,173.121185,173.121185,43508,0.9814126467600673
2019-02-05,173.12118487850117,178.6171015849763,173.12118487850117,178.420822,178.420822,55052,0.9814126460712984
2019-02-06,177.83196766010988,180.9724851680459,175.0840093202198,180.579926,180.579926,61118,0.9814126413043478
2019-02-07,181.56134358132056,190.78661677211164,181.56134358132056,187.25354,187.25354,150347,0.9814126680071382
2019-02-08,187.2535309228807,187.44981050272946,180.18736299999998,180.18736299999998,180.18736299999998,297822,0.9814126204331386
2019-02-11,180.57993051450114,184.50558117785985,179.7947974375914,184.113022,184.113022,51570,0.9814126658396801
2019-02-12,186.46839845072168,186.46839845072168,181.9538944944916,183.32788100000002,183.32788100000002,33654,0.9814126234248509
2019-02-13,185.68326741742854,186.66468005147541,183.91672173190628,185.879547,185.879547,62471,0.9814126340468629
2019-02-14,187.05725999751903,187.05725999751903,183.91672768988005,184.113022,184.113022,50073,0.9814126658396801
2019-02-15,184.11301877496237,184.30929836045416,180.57992735135136,181.56134,181.56134,124198,0.9814126486486486
2019-02-18,181.7576168812411,186.46840046890395,181.7576168812411,185.879547,185.879547,45580,0.9814126340468629
2019-02-19,186.07584541309384,187.4498172426267,183.91672579355674,186.272125,186.272125,37385,0.9814126557205586
2019-02-20,186.4683980828577,186.4683980828577,184.50557283988024,184.898132,184.898132,49788,0.9814126214887248
2019-02-21,186.46840458690613,186.46840458690613,183.91672579355674,186.272125,186.272125,133179,0.9814126557205586
2019-02-22,184.70185700312885,193.33829123077183,184.70185700312885,192.160599,192.160599,147750,0.9814126458414814
2019-02-25,192.16060048051762,192.55315965340284,188.823788626234,191.571747,191.571747,50049,0.9814126534028583
2019-02-26,190.39405145454546,196.7732335909091,190.39405145454546,194.319702,194.319702,101763,0.9814126363636364
2019-02-27,194.51598583244916,195.30111890293009,191.57174785903817,193.142014,193.142014,66767,0.9814126578036687
2019-02-28,192.94573630810683,195.69368,191.37547015171927,195.69368,195.69368,127928,0.9814126674447142
2019-03-01,195.6936761708206,196.77323597236182,194.1234247663485,195.301117,195.301117,41671,0.9814126482412061
2019-03-04,195.30111552702058,199.71747241079743,194.9085563591607,195.889969,195.889969,51470,0.9814126408392994
2019-03-05,191.57175340657304,194.7122710582499,190.00150194132976,192.94574,192.94574,85341,0.9814126862234175
2019-03-06,193.73084383778513,193.73084383778513,190.786606,190.786606,190.786606,63039,0.9814126125950395
2019-03-07,194.12341948618703,194.12341948618703,186.66467767395594,190.197769,190.197769,913253,0.9814126215467602
2019-03-08,189.80520645555086,190.19778036033122,187.4498219116295,188.234955,188.234955,28812,0.9814126801655995
2019-03-11,188.2349475493092,190.59033200000002,187.64609407604166,190.59033200000002,190.59033200000002,93279,0.9814126413194539
2019-03-12,191.37546175126903,194.31969962436548,191.37546175126903,193.338287,193.338287,40669,0.9814126243654823
2019-03-13,191.37546175126903,195.30111224873096,191.17918217063382,193.338287,193.338287,51233,0.9814126243654823
2019-03-14,192.1605947949993,194.31969962436548,191.57174133190426,193.338287,193.338287,38077,0.9814126243654823
2019-03-15,193.5345643180059,197.75464149767805,191.76801867056298,196.086243,196.086243,90296,0.9814126128917025
2019-03-18,196.282532,198.24535732,194.51598626776203,196.282532,196.282532,43769,0.98141266
2019-03-19,196.7732318039216,201.189588627451,195.88996632769147,200.208176,200.208176,58010,0.9814126274509805
2019-03-20,199.22677534320985,200.2081880296296,197.75465631358023,198.736069,198.736069,53056,0.981412686419753
2019-03-21,198.2453597704669,198.73606610653243,192.55316332786896,193.534576,193.534576,96892,0.9814126721310243
2019-03-22,197.26394515116306,197.26394515116306,189.80520302811573,190.98291,190.98291,54127,0.9814126624435973
2019-03-25,190.9829110826651,190.9829110826651,186.07584774262943,187.25354,187.25354,80436,0.9814126680071382
2019-03-26,191.3754726322919,191.3754726322919,185.68327614309337,188.234955,188.234955,41267,0.9814126801655995
2019-03-27,187.64608938322456,189.4126350376582,185.29070499143924,188.627502,188.627502,34282,0.981412616775431
2019-03-28,188.4312216182476,192.35687206862775,186.86095554961983,190.786606,190.786606,40823,0.9814126125950395
2019-03-29,190.9829091413257,192.3568809740933,189.21636341263178,189.412643,189.412643,46991,0.9814126580310881
2019-04-01,192.55316387859077,197.75465400000002,192.55316387859077,197.75465400000002,197.75465400000002,32231,0.9814126749379654
2019-04-02,196.2825261613692,202.17100194621025,196.2825261613692,200.698883,200.698883,76021,0.9814126308068459
2019-04-03,201.68029388836104,207.07806331116387,201.68029388836104,206.587357,206.587357,64649,0.9814126223277909
2019-04-04,207.0780646855792,208.5501836288416,203.64312048463356,207.568771,207.568771,36574,0.9814126288416075
2019-04-05,207.07806399999998,209.53159556398103,206.58735768720376,207.07806399999998,207.07806399999998,46333,0.9814126255924169
2019-04-08,207.07807535885166,208.05948803827752,204.13383732057417,205.11525,205.11525,34206,0.9814126794258373
2019-04-09,204.6245422900232,213.45725634570766,204.6245422900232,211.494431,211.494431,88274,0.9814126728538283
2019-04-10,211.00372532407405,213.45725701388886,209.53160631018517,211.98513799999998,211.98513799999998,43990,0.9814126759259258
2019-04-11,211.98512606896554,214.43865762068967,210.51300713793106,213.45724500000003,213.45724500000003,45380,0.9814126206896553
2019-04-12,213.94795368421052,216.89219157894735,212.96654105263156,214.43866,214.43866,109332,0.9814126315789473
2019-04-15,214.92937530941703,219.83643867264573,212.96654996412553,218.85502599999998,218.85502599999998,88367,0.9814126726457398
2019-04-16,218.85501338392856,220.8178386160714,218.36430707589284,219.836426,219.836426,17901,0.9814126160714285
2019-04-17,219.8364363243243,219.8364363243243,217.38290466891888,217.87361099999998,217.87361099999998,26950,0.981412662162162
2019-04-18,218.36432131991052,221.30855936017898,216.89220229977627,219.345734,219.345734,28135,0.9814126800894855
2019-04-23,219.3457316696629,220.81785067415728,216.40149366067413,218.364319,218.364319,36902,0.9814126696629213
2019-04-24,220.81784236725662,224.2527865818584,218.3643107853982,221.799255,221.799255,99832,0.9814126327433628
2019-04-25,224.25279366812228,226.7063253275109,219.83643668122272,224.7435,224.7435,104025,0.9814126637554585
2019-04-26,224.25279598913042,227.19703401086954,221.79926430434782,225.72491499999998,225.72491499999998,70312,0.9814126739130434
2019-04-29,226.2156154072495,230.63197232409382,223.76208378678038,230.141266,230.141266,96737,0.9814126481876333
