Date,Open,High,Low,Close,Adj Close,Volume,ratio
2019-01-02,71.00925458260859,71.00925458260859,69.031281,69.031281,69.031281,920,0.9889867913042927
2019-01-03,68.43788562069004,70.81145500000001,68.43788562069004,70.81145500000001,70.81145500000001,1528,0.9889868293013082
2019-01-04,71.00925261418253,71.207047,70.81145031647092,71.207047,71.207047,1005,0.988986763888889
2019-01-07,70.61365737212807,70.61365737212807,68.63568383167556,69.822464,69.822464,4802,0.988986770226254
2019-01-08,70.41585216802959,70.41585216802959,68.43787870918155,68.635681,68.635681,1311,0.9889867294240137
2019-01-09,68.43788528125471,70.02027013420954,66.26211723454361,68.833481,68.833481,7191,0.9889868243961732
2019-01-10,68.63568759106808,68.833481,67.05330966102102,68.833481,68.833481,982,0.9889868243961732
2019-01-11,67.646698,68.63568478394775,67.646698,67.646698,67.646698,15,0.9889867839477549
2019-01-14,67.646698,67.646698,67.646698,67.646698,67.646698,0,0.9889867839477549
2019-01-15,67.448898,67.448898,66.06432238914459,67.448898,67.448898,6680,0.9889868176973674
2019-01-16,67.05330699999999,67.05330699999999,67.05330699999999,67.05330699999999,67.05330699999999,150,0.9889867851480771
2019-01-17,66.26211460492117,67.05330699999999,65.47092220984234,67.05330699999999,67.05330699999999,636,0.9889867851480771
2019-01-18,67.646698,67.646698,67.646698,67.646698,67.646698,139,0.9889867839477549
2019-01-21,67.05330930877425,67.05330930877425,66.85550699999999,66.85550699999999,66.85550699999999,91,0.9889868192007933
2019-01-22,65.86651830560852,66.26211500000001,65.27312820895523,66.26211500000001,66.26211500000001,6453,0.9889867910447763
2019-01-23,66.26211500000001,66.26211500000001,66.26211500000001,66.26211500000001,66.26211500000001,0,0.9889867910447763
2019-01-24,65.273125,65.273125,65.273125,65.273125,65.273125,25,0.9889867424242423
2019-01-25,65.27312549999999,67.44889338303975,65.27312549999999,67.251099,67.251099,2050,0.9889867499999999
2019-01-28,68.04229699999999,68.04229699999999,68.04229699999999,68.04229699999999,68.04229699999999,15,0.988986831875574
2019-01-29,66.26211500000001,66.85550509665329,63.88854472351896,66.26211500000001,66.26211500000001,2431,0.9889867910447763
2019-01-30,66.26211500000001,66.26211500000001,66.26211500000001,66.26211500000001,66.26211500000001,0,0.9889867910447763
2019-01-31,66.06432202123472,66.06432202123472,64.48193718781026,65.470924,65.470924,2630,0.9889868121897347
2019-02-01,65.4709226002038,66.26211500000001,65.27312820895523,66.26211500000001,66.26211500000001,1696,0.9889867910447763
2019-02-04,66.26211828599055,66.657715,66.26211828599055,66.657715,66.657715,520,0.9889868400894112
2019-02-05,65.66872217797349,67.251099,65.27312549999999,67.251099,67.251099,943,0.9889867499999999
2019-02-06,67.25110139006925,67.25110139006925,67.05330699999999,67.05330699999999,67.05330699999999,584,0.9889867851480771
2019-02-07,65.4709226002038,66.26211500000001,65.4709226002038,66.26211500000001,66.26211500000001,1555,0.9889867910447763
2019-02-08,66.26211174242424,66.26211174242424,63.690748190094695,65.273125,65.273125,8370,0.9889867424242423
2019-02-11,64.28414007220864,66.459908,64.28414007220864,66.459908,66.459908,367,0.9889867703416714
2019-02-12,66.45990706486887,66.45990706486887,65.07533153979297,65.866516,65.866516,2176,0.9889867564260288
2019-02-13,66.85550550608437,69.62467249391563,66.85550550608437,68.240089,68.240089,84,0.9889867971014492
2019-02-14,68.24008574999999,68.24008574999999,65.8665155720265,67.251099,67.251099,714,0.9889867499999999
2019-02-15,65.07533026176898,70.61365500000001,65.07533026176898,70.61365500000001,70.61365500000001,6198,0.9889867370031727
2019-02-18,70.21806023611111,73.9762129058492,70.21806023611111,71.207047,71.207047,7700,0.988986763888889
2019-02-19,71.2070522369893,71.2070522369893,67.2511048904899,70.020271,70.020271,4735,0.9889868366248514
2019-02-20,69.42686874727856,71.800438,69.42686874727856,71.800438,71.800438,11696,0.9889867765561096
2019-02-21,72.19603660563381,72.19603660563381,70.02026860639704,70.218063,70.218063,12250,0.9889868028169014
2019-02-22,70.21806023611111,71.99823937807142,70.21806023611111,71.207047,71.207047,1066,0.988986763888889
2019-02-25,71.998238,71.998238,71.998238,71.998238,71.998238,1,0.9889867449593374
2019-02-26,71.998238,71.998238,70.21805889211295,71.998238,71.998238,1122,0.9889867449593374
2019-02-27,70.21805889211295,72.19603238203163,70.21805889211295,71.998238,71.998238,474,0.9889867449593374
2019-02-28,72.196036099557,72.196036099557,71.602646,71.602646,71.602646,451,0.9889867958843426
2019-03-01,71.40484001910391,71.998238,71.40484001910391,71.998238,71.998238,4662,0.9889867449593374
2019-03-04,71.207047,71.207047,70.21806023611111,71.207047,71.207047,1898,0.988986763888889
2019-03-05,71.207047,71.207047,71.207047,71.207047,71.207047,21,0.988986763888889
2019-03-06,70.218063,71.2070498028169,70.218063,70.218063,70.218063,1128,0.9889868028169014
2019-03-07,71.207047,71.207047,69.22907347222223,71.207047,71.207047,2841,0.988986763888889
2019-03-08,70.21805975714285,70.21805975714285,69.229073,69.229073,69.229073,3064,0.9889867571428571
2019-03-11,68.83348152056628,68.83348152056628,67.44889896695365,68.04229699999999,68.04229699999999,4708,0.988986831875574
2019-03-12,69.426872,71.00925685054683,69.426872,69.426872,69.426872,9208,0.9889868228911749
2019-03-13,69.2290725,69.2290725,67.251099,67.251099,67.251099,740,0.9889867499999999
2019-03-14,67.84448907202649,68.24008574999999,67.251099,67.251099,67.251099,410,0.9889867499999999
2019-03-15,67.25110456753903,68.83348152056628,67.25110456753903,68.04229699999999,68.04229699999999,1474,0.988986831875574
2019-03-18,67.84449000000001,67.84449000000001,67.84449000000001,67.84449000000001,67.84449000000001,28,0.988986763527311
2019-03-19,68.240089,68.240089,68.240089,68.240089,68.240089,3,0.9889867971014492
2019-03-20,69.229073,69.229073,69.229073,69.229073,69.229073,284,0.9889867571428571
2019-03-21,69.031281,69.031281,69.031281,69.031281,69.031281,6,0.9889867913042927
2019-03-22,67.84449525215993,69.03128440520142,66.657715,66.657715,66.657715,331,0.9889868400894112
2019-03-25,66.459908,66.459908,66.459908,66.459908,66.459908,624,0.9889867703416714
2019-03-26,66.6577134907762,68.43788481769737,66.6577134907762,67.448898,67.448898,642,0.9889868176973674
2019-03-27,67.25110220289855,68.240089,67.25110220289855,68.240089,68.240089,2853,0.9889867971014492
2019-03-28,68.24008433025695,68.635681,68.24008433025695,68.635681,68.635681,1918,0.9889867294240137
2019-03-29,67.64670127826292,68.24009139941461,67.64670127826292,68.04229699999999,68.04229699999999,1558,0.988986831875574
2019-04-01,68.4378833924599,68.4378833924599,68.240089,68.240089,68.240089,1174,0.9889867971014492
2019-04-02,69.03127668075635,69.22907105968096,68.04228995133234,68.635681,68.635681,1617,0.9889867294240137
2019-04-03,68.63568759106808,70.2180645321283,66.85550735120766,68.833481,68.833481,402912,0.9889868243961732
2019-04-04,69.22907794580657,72.98723085839654,69.22907794580657,71.40484599999999,71.40484599999999,19503,0.9889868277972366
2019-04-05,71.4048413330397,78.12995428947369,71.4048413330397,75.162994,75.162994,25274,0.9889867631578947
2019-04-08,75.954185,76.54757605814636,75.16299263686226,75.954185,75.954185,3860,0.9889867452218718
2019-04-09,76.5475765586496,79.11894013506573,75.95418549662335,77.932159,77.932159,5060,0.9889867516883216
2019-04-10,78.52555145489661,80.1079283076923,76.94317361311415,77.140968,77.140968,4214,0.9889867692307692
2019-04-11,78.12995669541874,78.72334679361289,77.14096990180585,77.73436,77.73436,2469,0.9889867936128954
2019-04-12,77.9321599038024,78.12995428947369,75.162994,75.162994,75.162994,7710,0.9889867631578947
2019-04-15,75.75638502570351,75.75638502570351,71.9982402237187,72.393829,72.393829,9387,0.9889867755049225
2019-04-16,74.9652053126008,74.9652053126008,73.38282043734698,74.767403,74.767403,288,0.9889868383329852
2019-04-17,75.16299263686226,76.74536945124376,75.16299263686226,75.954185,75.954185,1521,0.9889867452218718
2019-04-18,75.954185,75.954185,73.77840921557815,75.954185,75.954185,1732,0.9889867452218718
2019-04-23,75.75638571509732,91.97577095895029,75.3607900123086,89.800003,89.800003,41607,0.9889867845048419
2019-04-24,87.400002,89.599998,86.199997,87.599998,87.599998,16661,1.0
2019-04-25,87.599998,89.599998,86.599998,89.0,89.0,2631,1.0
2019-04-26,89.400002,89.400002,87.0,89.0,89.0,4119,1.0
2019-04-29,89.0,89.0,86.800003,86.800003,86.800003,2263,1.0
2019-04-30,86.800003,87.800003,85.199997,87.800003,87.800003,1135,1.0
2019-05-02,87.800003,89.0,86.199997,88.0,88.0,2190,1.0
2019-05-03,88.0,88.0,85.800003,87.0,87.0,1054,1.0
2019-05-06,87.0,87.199997,83.599998,85.400002,85.400002,4297,1.0
2019-05-07,85.400002,87.0,83.800003,86.599998,86.599998,2030,1.0
2019-05-08,87.0,87.800003,84.0,84.599998,84.599998,2165,1.0
2019-05-09,84.800003,84.800003,82.599998,83.400002,83.400002,2271,1.0
2019-05-10,83.400002,85.800003,83.199997,85.599998,85.599998,1138,1.0
2019-05-13,86.0,86.0,84.0,84.0,84.0,1260,1.0
2019-05-14,83.800003,86.800003,83.800003,86.800003,86.800003,4475,1.0
2019-05-15,85.599998,88.0,85.599998,87.0,87.0,2710,1.0
2019-05-16,85.0,87.800003,83.0,87.800003,87.800003,7450,1.0
2019-05-17,87.800003,87.800003,87.400002,87.800003,87.800003,1496,1.0
2019-05-20,87.800003,88.0,86.199997,87.0,87.0,532,1.0
2019-05-21,87.0,87.0,86.400002,87.0,87.0,19,1.0
2019-05-22,87.800003,89.0,87.800003,89.0,89.0,3426,1.0
2019-05-23,87.400002,88.800003,87.400002,88.400002,88.400002,755,1.0
2019-05-24,88.400002,88.800003,86.400002,88.0,88.0,1154,1.0
2019-05-27,92.599998,95.0,91.0,92.0,92.0,18524,1.0
2019-05-28,91.800003,92.0,89.400002,91.800003,91.800003,4474,1.0
2019-05-29,91.800003,91.800003,90.199997,91.199997,91.199997,2138,1.0
2019-05-31,91.599998,92.0,86.800003,92.0,92.0,10566,1.0
2019-06-03,91.800003,91.800003,89.400002,91.0,91.0,5853,1.0
2019-06-04,91.0,91.0,87.199997,91.0,91.0,1540,1.0
2019-06-05,91.0,91.599998,90.400002,91.0,91.0,2493,1.0
2019-06-07,91.599998,94.0,88.400002,94.0,94.0,4084,1.0
2019-06-11,96.599998,96.599998,94.0,94.599998,94.599998,5043,1.0
2019-06-12,94.599998,97.800003,91.599998,97.599998,97.599998,2631,1.0
2019-06-13,97.599998,99.199997,94.199997,99.199997,99.199997,5422,1.0
2019-06-14,99.199997,99.199997,95.400002,97.599998,97.599998,2036,1.0
2019-06-18,98.800003,100.5,98.800003,100.0,100.0,4306,1.0
2019-06-19,101.0,104.0,97.0,100.0,100.0,13224,1.0
2019-06-20,100.0,102.5,100.0,102.5,102.5,7781,1.0
2019-06-24,102.5,102.5,99.199997,100.0,100.0,24148,1.0
2019-06-25,99.800003,99.800003,97.199997,99.800003,99.800003,1862,1.0
2019-06-26,100.0,100.0,98.199997,98.199997,98.199997,615,1.0
2019-06-27,98.400002,100.0,98.400002,98.599998,98.599998,2833,1.0
2019-06-28,99.0,100.0,99.0,99.199997,99.199997,6400,1.0
2019-07-01,100.0,104.0,100.0,100.0,100.0,5008,1.0
2019-07-02,99.800003,101.5,99.599998,101.5,101.5,4149,1.0
2019-07-03,101.5,102.0,99.400002,100.0,100.0,1606,1.0
2019-07-04,100.5,103.5,100.5,102.5,102.5,3458,1.0
2019-07-05,103.0,107.0,101.5,104.0,104.0,8794,1.0
2019-07-08,104.0,104.5,102.5,104.0,104.0,1338,1.0
2019-07-09,104.0,104.5,103.0,104.5,104.5,634,1.0
2019-07-10,104.5,106.5,101.5,104.0,104.0,4079,1.0
2019-07-11,104.0,107.0,103.0,105.5,105.5,2592,1.0
2019-07-12,106.0,106.5,105.5,105.5,105.5,1440,1.0
2019-07-15,106.0,106.0,105.5,106.0,106.0,1662,1.0
2019-07-16,107.5,107.5,106.0,107.0,107.0,1243,1.0
2019-07-17,107.0,107.0,103.0,105.0,105.0,2154,1.0
2019-07-18,102.5,104.0,93.199997,100.5,100.5,20588,1.0
2019-07-19,100.5,105.5,100.5,104.0,104.0,3425,1.0
2019-07-22,107.5,107.5,104.0,104.0,104.0,1949,1.0
2019-07-23,104.0,105.5,104.0,104.0,104.0,1309,1.0
2019-07-24,103.5,103.5,99.199997,101.5,101.5,1202,1.0
2019-07-25,101.0,101.0,99.199997,101.0,101.0,2444,1.0
2019-07-26,99.199997,102.0,99.199997,101.0,101.0,181,1.0
2019-07-29,103.0,104.5,102.0,102.0,102.0,5262,1.0
2019-07-30,102.0,104.5,102.0,103.0,103.0,624,1.0
2019-07-31,104.0,105.0,103.0,104.0,104.0,1436,1.0
2019-08-01,103.0,103.5,100.0,101.0,101.0,10491,1.0
2019-08-02,100.5,100.5,97.0,100.0,100.0,5757,1.0
2019-08-06,98.0,98.199997,97.0,98.199997,98.199997,1901,1.0
2019-08-07,98.199997,103.5,98.0,99.400002,99.400002,3120,1.0
2019-08-08,99.400002,100.0,98.599998,100.0,100.0,166,1.0
2019-08-09,100.0,100.0,98.400002,98.400002,98.400002,3512,1.0
2019-08-12,98.199997,98.199997,97.400002,97.599998,97.599998,2130,1.0
2019-08-13,97.0,98.0,96.0,97.0,97.0,22547,1.0
2019-08-14,97.599998,99.400002,97.599998,98.400002,98.400002,6115,1.0
2019-08-15,97.0,97.0,94.0,95.599998,95.599998,6514,1.0
2019-08-16,95.0,98.800003,94.0,98.800003,98.800003,3446,1.0
2019-08-19,99.0,100.0,97.400002,100.0,100.0,2541,1.0
2019-08-20,99.800003,100.0,98.800003,99.599998,99.599998,1198,1.0
2019-08-21,97.199997,99.599998,97.199997,99.599998,99.599998,20,1.0
2019-08-22,97.400002,99.800003,97.400002,98.800003,98.800003,580,1.0
2019-08-23,100.0,100.0,98.400002,98.400002,98.400002,66,1.0
2019-08-26,98.199997,98.400002,97.0,97.0,97.0,470,1.0
2019-08-27,96.0,99.0,95.199997,97.0,97.0,4189,1.0
2019-08-28,97.599998,99.400002,96.599998,96.599998,96.599998,626,1.0
2019-08-29,96.199997,98.199997,96.0,98.199997,98.199997,2794,1.0
2019-08-30,97.400002,98.0,96.0,98.0,98.0,5808,1.0
