Date,Open,High,Low,Close,Adj Close,Volume,ratio
2019-01-02,18.0,18.0,16.950001,17.1,17.1,12802,1.0
2019-01-03,17.15,17.6,17.15,17.6,17.6,5672,1.0
2019-01-04,18.4,18.4,17.65,18.0,18.0,11109,1.0
2019-01-07,18.0,18.450001,18.0,18.35,18.35,17091,1.0
2019-01-08,18.200001,18.5,18.1,18.200001,18.200001,27274,1.0
2019-01-09,18.450001,18.450001,17.5,17.950001,17.950001,20190,1.0
2019-01-10,17.9,18.1,17.0,17.4,17.4,18826,1.0
2019-01-11,17.950001,18.0,17.25,17.299999,17.299999,11638,1.0
2019-01-14,17.35,17.85,17.0,17.4,17.4,5250,1.0
2019-01-15,17.0,17.5,17.0,17.299999,17.299999,37629,1.0
2019-01-16,17.299999,17.299999,16.65,17.0,17.0,15069,1.0
2019-01-17,17.0,17.200001,17.0,17.0,17.0,105639,1.0
2019-01-18,16.9,17.200001,16.5,16.9,16.9,14795,1.0
2019-01-21,16.950001,17.15,16.950001,16.950001,16.950001,3093,1.0
2019-01-22,17.15,17.200001,16.799999,16.9,16.9,5009,1.0
2019-01-23,17.35,17.5,16.6,17.200001,17.200001,12940,1.0
2019-01-24,17.200001,17.200001,16.799999,16.799999,16.799999,6080,1.0
2019-01-25,17.049999,17.549999,16.799999,16.9,16.9,14647,1.0
2019-01-28,16.950001,17.4,16.950001,17.4,17.4,8730,1.0
2019-01-29,17.25,17.4,17.1,17.1,17.1,2794,1.0
2019-01-30,17.4,17.5,17.049999,17.25,17.25,13977,1.0
2019-01-31,17.25,17.25,17.0,17.15,17.15,2662,1.0
2019-02-01,17.15,17.450001,16.65,17.35,17.35,39085,1.0
2019-02-04,17.299999,17.6,17.0,17.4,17.4,17222,1.0
2019-02-05,17.25,17.299999,16.75,17.049999,17.049999,25889,1.0
2019-02-06,17.0,17.4,16.9,17.0,17.0,13273,1.0
2019-02-07,16.950001,17.15,16.6,16.950001,16.950001,39291,1.0
2019-02-08,16.9,16.9,16.6,16.75,16.75,13100,1.0
2019-02-11,16.75,18.0,16.75,17.35,17.35,58969,1.0
2019-02-12,18.5,18.5,17.1,17.450001,17.450001,12618,1.0
2019-02-13,17.450001,17.6,17.200001,17.6,17.6,18972,1.0
2019-02-14,17.6,17.85,17.549999,17.6,17.6,40121,1.0
2019-02-15,17.799999,18.0,16.299999,17.299999,17.299999,67825,1.0
2019-02-18,17.4,17.65,16.85,16.950001,16.950001,33337,1.0
