Date,Open,High,Low,Close,Adj Close,Volume,ratio
2019-01-02,23.38247245150498,23.47845768895245,22.8449424514944,23.228893,23.228893,479452,0.9598715719061334
2019-01-03,23.32487872736539,23.51685400565046,23.248089,23.248089,23.248089,175761,0.9598715920673656
2019-01-04,23.420867016264587,23.747223359933848,23.3824731121751,23.55525,23.55525,245520,0.9598715990272373
2019-01-07,23.88160378627603,23.90080217761557,23.632039096935646,23.670433,23.670433,267091,0.9598715733982157
2019-01-08,23.728024968081705,23.9391986396109,23.55525,23.55525,23.55525,422858,0.9598715990272373
2019-01-09,23.612840978173004,23.881604061955418,23.59364354648343,23.747223,23.747223,281552,0.9598715844785773
2019-01-10,23.766420120395864,23.824012414710232,23.171298785942486,23.228893,23.228893,667708,0.9598715719061334
2019-01-11,23.228892882327138,23.977591744749596,23.228892882327138,23.76642,23.76642,650160,0.9598715670436186
2019-01-14,23.766421095420206,23.93919894532314,23.47845865216305,23.804814999999998,23.804814999999998,373091,0.9598716112851455
2019-01-15,23.804813099534403,23.939197034128963,23.228892098485396,23.267286,23.267286,796393,0.9598715346534653
2019-01-16,23.286483981967216,23.651234213898935,23.286483981967216,23.420866,23.420866,384989,0.9598715573770492
2019-01-17,23.420866929895244,23.881604335857656,23.30568329830834,23.824013,23.824013,448390,0.9598715954875101
2019-01-18,23.82401363465532,24.054381863837573,23.632040270315375,23.70883,23.70883,554896,0.9598716210578291
2019-01-21,23.747222172244896,23.76641960326531,23.45926166681033,23.516853,23.516853,345097,0.9598715510204082
2019-01-22,23.51685493169054,23.785619947924346,23.420867768704046,23.651235999999997,23.651235999999997,373474,0.9598716298649199
2019-01-23,23.516853663446053,24.361539692302333,23.420866505636067,23.84321,23.84321,532391,0.9598715780998389
2019-01-24,24.227159468837073,24.227159468837073,23.651235542194375,23.804814999999998,23.804814999999998,510244,0.9598716112851455
2019-01-25,23.9008020384601,24.150368646090605,21.654701609913968,21.942664999999998,21.942664999999998,4652683,0.9598715678096426
2019-01-28,22.269021761117116,22.6913633393286,21.424333805336218,22.365007000000002,22.365007000000002,2800653,0.9598715862605832
2019-01-29,22.441796180136993,22.844942236544338,21.942664887185323,22.748957,22.748957,2459825,0.9598715628746176
2019-01-30,22.82574627647903,23.20969393421232,22.691362340574248,22.902535999999998,22.902535999999998,755639,0.9598715440120894
2019-01-31,22.92173287999495,23.13290559216013,22.65296979149291,23.017720999999998,23.017720999999998,632701,0.9598716013344453
2019-02-01,23.036918343195268,23.132905502958582,22.614573880365086,22.710562,22.710562,602643,0.9598715976331361
2019-02-04,22.710561886712092,22.768153222411197,22.460995272572397,22.537785,22.537785,498265,0.9598715928449744
2019-02-05,22.55698255162458,22.710562007295213,22.42260148778437,22.441797,22.441797,281294,0.9598715979414714
2019-02-06,22.441798100734413,22.556983658008658,22.173035000000002,22.173035000000002,22.173035000000002,466079,0.959871645021645
2019-02-07,22.17303298192771,22.40340215576592,22.17303298192771,22.307415,22.307415,322846,0.9598715576592083
2019-02-08,22.42260090333512,22.42260090333512,22.096243608669983,22.115442,22.115442,348768,0.9598715729222408
2019-02-11,23.420866416279793,23.420866416279793,22.67216754808997,22.825747,22.825747,2570634,0.9598715744376966
2019-02-12,23.094509955039932,23.286485236731256,22.748958095507668,22.787352,22.787352,1308904,0.9598716090985678
